Date_UT,RA_app,DEC_app,Helio_Ecl_Lon,Helio_Ecl_Lat,r,rdot,delta,deldot,VmagSn,VmagOb,S-O-T,S-O-T_flag,TDB-UT,Sky_motion,Sky_mot_PA,RelVel_ANG
2008-Dec-06 00:00,19 28 55.50,-28 12 46.3,288.8598,-32.3608,87.65484917292,14.9337621,87.6548491729176,14.9337621,15.5216859,15.5216738,0.0000,/*,0.0008,65.183197,0.0039936,159.64609
2009-Jan-05 00:00,19 29 00.03,-28 15 27.6,288.8729,-32.4072,87.91359511130,14.9348840,87.9135951112999,14.9348840,15.5194292,15.5194189,0.0000,/*,0.0008,66.184042,0.0039703,159.64030
2009-Feb-04 00:00,19 29 04.53,-28 18 07.9,288.8860,-32.4534,88.17236088235,14.9360556,88.1723608823498,14.9360556,15.5172429,15.5172336,0.0000,/*,0.0008,66.184876,0.0039472,159.63390
2009-Mar-06 00:00,19 29 09.02,-28 20 47.3,288.8991,-32.4994,88.43114670699,14.9371891,88.4311467069851,14.9371891,15.5150582,15.5150479,0.0000,/*,0.0008,66.185471,0.0039243,159.62672
2009-Apr-05 00:00,19 29 13.48,-28 23 25.7,288.9121,-32.5450,88.68995160092,14.9382553,88.6899516009169,14.9382553,15.5128458,15.5128341,0.0000,/*,0.0008,66.185673,0.0039017,159.61954
2009-May-05 00:00,19 29 17.91,-28 26 03.3,288.9250,-32.5904,88.94877449353,14.9392630,88.9487744935348,14.9392630,15.5106115,15.5105980,0.0000,/*,0.0008,66.185440,0.0038793,159.61268
2009-Jun-04 00:00,19 29 22.33,-28 28 39.9,288.9378,-32.6356,89.20761408707,14.9401899,89.2076140870716,14.9401899,15.5083306,15.5083158,0.0000,/*,0.0008,66.184842,0.0038570,159.60691
2009-Jul-04 00:00,19 29 26.72,-28 31 15.6,288.9506,-32.6804,89.46646948230,14.9411003,89.4664694823038,14.9411003,15.5060500,15.5060360,0.0000,/*,0.0008,66.184034,0.0038350,159.60275
2009-Aug-03 00:00,19 29 31.09,-28 33 50.4,288.9633,-32.7250,89.72534107641,14.9420592,89.7253410764114,14.9420592,15.5038286,15.5038160,0.0000,/*,0.0008,66.183220,0.0038131,159.59935
2009-Sep-02 00:00,19 29 35.44,-28 36 24.4,288.9760,-32.7694,89.98422949182,14.9430447,89.9842294918245,14.9430447,15.5016504,15.5016391,0.0000,/*,0.0008,66.182601,0.0037913,159.59630
2009-Oct-02 00:00,19 29 39.76,-28 38 57.4,288.9886,-32.8135,90.24313528271,14.9440662,90.2431352827063,14.9440662,15.4995244,15.4995148,0.0000,/*,0.0008,66.182336,0.0037697,159.59331
2009-Nov-01 00:00,19 29 44.06,-28 41 29.6,289.0011,-32.8574,90.50205905547,14.9451057,90.5020590554742,14.9451057,15.4974428,15.4974329,0.0000,/*,0.0008,66.182502,0.0037483,159.58966
2009-Dec-01 00:00,19 29 48.34,-28 44 01.0,289.0136,-32.9010,90.76100040124,14.9460948,90.7610004012365,14.9460948,15.4953443,15.4953334,0.0000,/*,0.0008,66.183064,0.0037270,159.58600
2009-Dec-31 00:00,19 29 52.60,-28 46 31.4,289.0260,-32.9444,91.01995855651,14.9470548,91.0199585565110,14.9470548,15.4932400,15.4932294,0.0000,/*,0.0008,66.183878,0.0037060,159.58307
2010-Jan-30 00:00,19 29 56.84,-28 49 01.0,289.0383,-32.9875,91.27893341091,14.9480170,91.2789334109051,14.9480170,15.4911591,15.4911484,0.0000,/*,0.0008,66.184726,0.0036851,159.58048
2010-Mar-01 00:00,19 30 01.05,-28 51 29.8,289.0506,-33.0304,91.53792482503,14.9489743,91.5379248250331,14.9489743,15.4890917,15.4890817,0.0000,/*,0.0008,66.185377,0.0036644,159.57855
2010-Mar-31 00:00,19 30 05.25,-28 53 57.7,289.0628,-33.0730,91.79693307878,14.9499694,91.7969330787848,14.9499694,15.4870733,15.4870656,0.0000,/*,0.0008,66.185660,0.0036438,159.57705
2010-Apr-30 00:00,19 30 09.42,-28 56 24.8,289.0750,-33.1154,92.05595899007,14.9509976,92.0559589900679,14.9509976,15.4851102,15.4851026,0.0000,/*,0.0008,66.185509,0.0036233,159.57490
2010-May-30 00:00,19 30 13.57,-28 58 51.1,289.0871,-33.1575,92.31500248902,14.9519976,92.3150024890232,14.9519976,15.4831489,15.4831406,0.0000,/*,0.0008,66.184972,0.0036031,159.57245
2010-Jun-29 00:00,19 30 17.70,-29 01 16.5,289.0991,-33.1995,92.57406299629,14.9529653,92.5740629962944,14.9529653,15.4811824,15.4811741,0.0000,/*,0.0008,66.184192,0.0035830,159.57024
2010-Jul-29 00:00,19 30 21.81,-29 03 41.2,289.1110,-33.2412,92.83313999733,14.9538914,92.8331399973339,14.9538914,15.4792050,15.4791949,0.0000,/*,0.0008,66.183365,0.0035631,159.56830
2010-Aug-28 00:00,19 30 25.90,-29 06 05.0,289.1230,-33.2826,93.09223261066,14.9547786,93.0922326106637,14.9547786,15.4772090,15.4771988,0.0000,/*,0.0008,66.182698,0.0035433,159.56764
2010-Sep-27 00:00,19 30 29.96,-29 08 28.0,289.1348,-33.3238,93.35134076983,14.9557023,93.3513407698317,14.9557023,15.4752539,15.4752463,0.0000,/*,0.0008,66.182363,0.0035237,159.56834
2010-Oct-27 00:00,19 30 34.01,-29 10 50.3,289.1466,-33.3648,93.61046556895,14.9566919,93.6104655689509,14.9566919,15.4733726,15.4733667,0.0000,/*,0.0008,66.182449,0.0035042,159.56923
2010-Nov-26 00:00,19 30 38.03,-29 13 11.7,289.1583,-33.4056,93.86960799265,14.9577397,93.8696079926488,14.9577397,15.4715581,15.4715544,0.0000,/*,0.0008,66.182944,0.0034848,159.57006
2010-Dec-26 00:00,19 30 42.03,-29 15 32.4,289.1700,-33.4462,94.12876910761,14.9588510,94.1287691076130,14.9588510,15.4698187,15.4698175,0.0000,/*,0.0008,66.183724,0.0034655,159.57020
2011-Jan-25 00:00,19 30 46.02,-29 17 52.3,289.1816,-33.4865,94.38794962911,14.9599594,94.3879496291147,14.9599594,15.4681080,15.4681057,0.0000,/*,0.0008,66.184579,0.0034464,159.56897
2011-Feb-24 00:00,19 30 49.98,-29 20 11.4,289.1931,-33.5266,94.64714887238,14.9610117,94.6471488723790,14.9610117,15.4663733,15.4663697,0.0000,/*,0.0007,66.185277,0.0034275,159.56749
2011-Mar-26 00:00,19 30 53.92,-29 22 29.8,289.2046,-33.5665,94.90636599015,14.9620328,94.9063659901472,14.9620328,15.4646301,15.4646266,0.0000,/*,0.0007,66.185633,0.0034087,159.56648
2011-Apr-25 00:00,19 30 57.85,-29 24 47.4,289.2160,-33.6061,95.16560059631,14.9630254,95.1656005963115,14.9630254,15.4628824,15.4628782,0.0000,/*,0.0007,66.185561,0.0033901,159.56590
2011-May-25 00:00,19 31 01.75,-29 27 04.3,289.2274,-33.6456,95.42485233936,14.9640210,95.4248523393609,14.9640210,15.4611497,15.4611466,0.0000,/*,0.0007,66.185088,0.0033716,159.56630
2011-Jun-24 00:00,19 31 05.63,-29 29 20.4,289.2387,-33.6848,95.68412179729,14.9650802,95.6841217972860,14.9650802,15.4594849,15.4594846,0.0000,/*,0.0007,66.184342,0.0033532,159.56711
2011-Jul-24 00:00,19 31 09.50,-29 31 35.7,289.2499,-33.7238,95.94341002627,14.9661754,95.9434100262656,14.9661754,15.4578738,15.4578742,0.0000,/*,0.0007,66.183512,0.0033350,159.56730
2011-Aug-23 00:00,19 31 13.34,-29 33 50.4,289.2611,-33.7626,96.20271731647,14.9672784,96.2027173164722,14.9672784,15.4562902,15.4562912,0.0000,/*,0.0007,66.182804,0.0033169,159.56713
2011-Sep-22 00:00,19 31 17.16,-29 36 04.3,289.2722,-33.8012,96.46204378702,14.9683913,96.4620437870200,14.9683913,15.4547357,15.4547372,0.0000,/*,0.0007,66.182400,0.0032989,159.56665
2011-Oct-22 00:00,19 31 20.97,-29 38 17.5,289.2833,-33.8396,96.72138931692,14.9694711,96.7213893169222,14.9694711,15.4531751,15.4531758,0.0000,/*,0.0007,66.182412,0.0032811,159.56602
2011-Nov-21 00:00,19 31 24.75,-29 40 29.9,289.2943,-33.8778,96.98075338378,14.9705394,96.9807533837766,14.9705394,15.4516182,15.4516194,0.0000,/*,0.0007,66.182843,0.0032634,159.56611
2011-Dec-21 00:00,19 31 28.52,-29 42 41.7,289.3053,-33.9158,97.24013634446,14.9716615,97.2401363444634,14.9716615,15.4501194,15.4501231,0.0000,/*,0.0007,66.183586,0.0032458,159.56660
2012-Jan-20 00:00,19 31 32.27,-29 44 52.7,289.3162,-33.9536,97.49953912736,14.9728230,97.4995391273606,14.9728230,15.4486728,15.4486781,0.0000,/*,0.0007,66.184440,0.0032283,159.56668
2012-Feb-19 00:00,19 31 36.00,-29 47 03.0,289.3271,-33.9911,97.75896240675,14.9740277,97.7589624067490,14.9740277,15.4472812,15.4472883,0.0000,/*,0.0007,66.185175,0.0032110,159.56621
2012-Mar-20 00:00,19 31 39.71,-29 49 12.6,289.3379,-34.0285,98.01840697074,14.9752747,98.0184069707446,14.9752747,15.4459492,15.4459574,0.0000,/*,0.0007,66.185594,0.0031937,159.56447
2012-Apr-19 00:00,19 31 43.40,-29 51 21.6,289.3486,-34.0657,98.27787285635,14.9764769,98.2778728563488,14.9764769,15.4446072,15.4446138,0.0000,/*,0.0007,66.185595,0.0031766,159.56148
2012-May-19 00:00,19 31 47.08,-29 53 29.8,289.3593,-34.1026,98.53735900330,14.9776149,98.5373590032998,14.9776149,15.4432307,15.4432360,0.0000,/*,0.0007,66.185186,0.0031597,159.55846
2012-Jun-18 00:00,19 31 50.73,-29 55 37.4,289.3700,-34.1394,98.79686458968,14.9787249,98.7968645896773,14.9787249,15.4418472,15.4418520,0.0000,/*,0.0007,66.184478,0.0031430,159.55582
2012-Jul-18 00:00,19 31 54.37,-29 57 44.3,289.3805,-34.1760,99.05638917455,14.9798012,99.0563891745515,14.9798012,15.4404495,15.4404541,0.0000,/*,0.0007,67.183652,0.0031263,159.55391
2012-Aug-17 00:00,19 31 57.99,-29 59 50.5,289.3911,-34.2124,99.31593243143,14.9809027,99.3159324314263,14.9809027,15.4390824,15.4390892,0.0000,/*,0.0007,67.182915,0.0031098,159.55298
2012-Sep-16 00:00,19 32 01.60,-30 01 56.0,289.4016,-34.2486,99.57549549465,14.9820879,99.5754954946546,14.9820879,15.4378009,15.4378104,0.0000,/*,0.0007,67.182454,0.0030933,159.55191
2012-Oct-16 00:00,19 32 05.18,-30 04 00.9,289.4120,-34.2846,99.83507946511,14.9833120,99.8350794651065,14.9833120,15.4365726,15.4365836,0.0000,/*,0.0007,67.182392,0.0030770,159.54997
2012-Nov-15 00:00,19 32 08.75,-30 06 05.1,289.4224,-34.3204,100.0946848717,14.9845597,100.094684871743,14.9845597,15.4353843,15.4353965,0.0000,/*,0.0007,67.182756,0.0030608,159.54711
2012-Dec-15 00:00,19 32 12.30,-30 08 08.6,289.4327,-34.3560,100.3543120482,14.9858143,100.354312048190,14.9858143,15.4342260,15.4342378,0.0000,/*,0.0007,67.183457,0.0030447,159.54295
2013-Jan-14 00:00,19 32 15.84,-30 10 11.6,289.4430,-34.3914,100.6139604591,14.9870103,100.613960459086,14.9870103,15.4330389,15.4330494,0.0000,/*,0.0007,67.184307,0.0030287,159.53825
2013-Feb-13 00:00,19 32 19.36,-30 12 13.8,289.4533,-34.4267,100.8736292390,14.9881740,100.873629238985,14.9881740,15.4318380,15.4318488,0.0000,/*,0.0007,67.185073,0.0030129,159.53389
2013-Mar-15 00:00,19 32 22.86,-30 14 15.4,289.4635,-34.4618,101.1333183185,14.9893516,101.133318318450,14.9893516,15.4306652,15.4306762,0.0000,/*,0.0007,67.185550,0.0029972,159.52944
2013-Apr-14 00:00,19 32 26.35,-30 16 16.4,289.4736,-34.4966,101.3930277423,14.9905276,101.393027742308,14.9905276,15.4295060,15.4295180,0.0000,/*,0.0007,67.185619,0.0029816,159.52492
2013-May-14 00:00,19 32 29.82,-30 18 16.8,289.4837,-34.5313,101.6527577342,14.9917308,101.652757734223,14.9917308,15.4283850,15.4283989,0.0000,/*,0.0007,67.185271,0.0029661,159.52015
2013-Jun-13 00:00,19 32 33.27,-30 20 16.5,289.4938,-34.5659,101.9125088911,14.9929569,101.912508891126,14.9929569,15.4273070,15.4273207,0.0000,/*,0.0007,67.184605,0.0029507,159.51408
2013-Jul-13 00:00,19 32 36.71,-30 22 15.6,289.5038,-34.6002,102.1722808880,14.9941341,102.172280888037,14.9941341,15.4262089,15.4262214,0.0000,/*,0.0007,67.183789,0.0029355,159.50725
2013-Aug-12 00:00,19 32 40.13,-30 24 14.0,289.5138,-34.6344,102.4320728358,14.9952657,102.432072835848,14.9952657,15.4250878,15.4250999,0.0000,/*,0.0007,67.183028,0.0029204,159.50053
2013-Sep-11 00:00,19 32 43.54,-30 26 11.9,289.5237,-34.6683,102.6918842186,14.9963717,102.691884218621,14.9963717,15.4239620,15.4239729,0.0000,/*,0.0007,67.182513,0.0029055,159.49385
2013-Oct-11 00:00,19 32 46.93,-30 28 09.2,289.5336,-34.7022,102.9517144710,14.9974548,102.951714470987,14.9974548,15.4228269,15.4228382,0.0000,/*,0.0007,67.182380,0.0028906,159.48793
2013-Nov-10 00:00,19 32 50.31,-30 30 05.8,289.5434,-34.7358,103.2115637485,14.9985811,103.211563748489,14.9985811,15.4217365,15.4217510,0.0000,/*,0.0007,67.182675,0.0028758,159.48258
2013-Dec-10 00:00,19 32 53.67,-30 32 01.9,289.5532,-34.7693,103.4714332044,14.9997733,103.471433204367,14.9997733,15.4207203,15.4207362,0.0000,/*,0.0007,67.183328,0.0028611,159.47627
2014-Jan-09 00:00,19 32 57.01,-30 33 57.3,289.5630,-34.8026,103.7313235175,15.0009872,103.731323517485,15.0009872,15.4197413,15.4197582,0.0000,/*,0.0007,67.184165,0.0028465,159.46876
2014-Feb-08 00:00,19 33 00.35,-30 35 52.2,289.5727,-34.8357,103.9912349055,15.0022053,103.991234905534,15.0022053,15.4187860,15.4188037,0.0000,/*,0.0007,67.184960,0.0028320,159.45990
2014-Mar-10 00:00,19 33 03.66,-30 37 46.4,289.5824,-34.8686,104.2511671309,15.0033740,104.251167130945,15.0033740,15.4178153,15.4178302,0.0000,/*,0.0007,67.185497,0.0028177,159.44941
2014-Apr-09 00:00,19 33 06.97,-30 39 40.1,289.5920,-34.9014,104.5111187582,15.0044487,104.511118758162,15.0044487,15.4167816,15.4167941,0.0000,/*,0.0007,67.185638,0.0028035,159.43882
2014-May-09 00:00,19 33 10.26,-30 41 33.2,289.6016,-34.9340,104.7710884684,15.0054751,104.771088468441,15.0054751,15.4157170,15.4157294,0.0000,/*,0.0007,67.185355,0.0027895,159.42898
2014-Jun-08 00:00,19 33 13.53,-30 43 25.7,289.6112,-34.9665,105.0310758265,15.0064809,105.031075826512,15.0064809,15.4146492,15.4146608,0.0000,/*,0.0007,67.184731,0.0027755,159.41944
2014-Jul-08 00:00,19 33 16.79,-30 45 17.7,289.6207,-34.9988,105.2910805307,15.0074864,105.291080530668,15.0074864,15.4135903,15.4136029,0.0000,/*,0.0007,67.183925,0.0027617,159.41049
2014-Aug-07 00:00,19 33 20.04,-30 47 09.1,289.6302,-35.0309,105.5511029831,15.0085381,105.551102983148,15.0085381,15.4125821,15.4125973,0.0000,/*,0.0007,67.183140,0.0027479,159.40148
2014-Sep-06 00:00,19 33 23.27,-30 48 59.9,289.6396,-35.0629,105.8111439165,15.0096033,105.811143916547,15.0096033,15.4116071,15.4116218,0.0000,/*,0.0007,67.182572,0.0027342,159.39120
2014-Oct-06 00:00,19 33 26.50,-30 50 50.2,289.6490,-35.0947,106.0712030518,15.0106373,106.071203051840,15.0106373,15.4106226,15.4106365,0.0000,/*,0.0007,67.182370,0.0027206,159.38025
2014-Nov-05 00:00,19 33 29.70,-30 52 39.9,289.6584,-35.1263,106.3312798462,15.0116476,106.331279846208,15.0116476,15.4096324,15.4096463,0.0000,/*,0.0007,67.182594,0.0027072,159.36903
2014-Dec-05 00:00,19 33 32.90,-30 54 29.1,289.6677,-35.1578,106.5913738235,15.0126127,106.591373823541,15.0126127,15.4086206,15.4086328,0.0000,/*,0.0007,67.183196,0.0026939,159.35750
2015-Jan-04 00:00,19 33 36.08,-30 56 17.7,289.6770,-35.1892,106.8514842089,15.0135500,106.851484208877,15.0135500,15.4075943,15.4076065,0.0000,/*,0.0007,67.184019,0.0026806,159.34650
2015-Feb-03 00:00,19 33 39.25,-30 58 05.8,289.6863,-35.2204,107.1116110108,15.0145180,107.111611010788,15.0145180,15.4066035,15.4066176,0.0000,/*,0.0007,67.184840,0.0026675,159.33563
2015-Mar-05 00:00,19 33 42.40,-30 59 53.4,289.6955,-35.2514,107.3717547722,15.0154977,107.371754772184,15.0154977,15.4056401,15.4056545,0.0000,/*,0.0007,67.185436,0.0026544,159.32383
2015-Apr-04 00:00,19 33 45.54,-31 01 40.4,289.7047,-35.2823,107.6319154660,15.0164709,107.631915465968,15.0164709,15.4046873,15.4047017,0.0000,/*,0.0007,67.185649,0.0026415,159.31120
2015-May-04 00:00,19 33 48.67,-31 03 26.9,289.7139,-35.3130,107.8920929323,15.0174321,107.892092932313,15.0174321,15.4037426,15.4037565,0.0000,/*,0.0007,67.185433,0.0026286,159.29748
2015-Jun-03 00:00,19 33 51.79,-31 05 12.8,289.7230,-35.3436,108.1522864497,15.0183115,108.152286449706,15.0183115,15.4027493,15.4027601,0.0000,/*,0.0007,67.184852,0.0026159,159.28288
2015-Jul-03 00:00,19 33 54.90,-31 06 58.2,289.7321,-35.3740,108.4124945104,15.0191044,108.412494510384,15.0191044,15.4016937,15.4017022,0.0000,/*,0.0007,68.184059,0.0026033,159.26887
2015-Aug-02 00:00,19 33 57.99,-31 08 43.2,289.7411,-35.4043,108.6727158768,15.0198693,108.672715876807,15.0198693,15.4006220,15.4006303,0.0000,/*,0.0007,68.183251,0.0025908,159.25583
2015-Sep-01 00:00,19 34 01.07,-31 10 27.6,289.7502,-35.4344,108.9329503020,15.0206132,108.932950301999,15.0206132,15.3995415,15.3995498,0.0000,/*,0.0006,68.182631,0.0025784,159.24351
2015-Oct-01 00:00,19 34 04.14,-31 12 11.5,289.7592,-35.4644,109.1931977601,15.0213818,109.193197760059,15.0213818,15.3984883,15.3984985,0.0000,/*,0.0006,68.182360,0.0025661,159.23190
2015-Oct-31 00:00,19 34 07.20,-31 13 54.9,289.7681,-35.4942,109.4534591169,15.0222182,109.453459116908,15.0222182,15.3975048,15.3975173,0.0000,/*,0.0006,68.182517,0.0025538,159.21973
2015-Nov-30 00:00,19 34 10.25,-31 15 37.8,289.7771,-35.5239,109.7137350974,15.0230590,109.713735097450,15.0230590,15.3965440,15.3965564,0.0000,/*,0.0006,68.183068,0.0025416,159.20612
2015-Dec-30 00:00,19 34 13.28,-31 17 20.2,289.7860,-35.5534,109.9740254197,15.0238694,109.974025419687,15.0238694,15.3955740,15.3955854,0.0000,/*,0.0006,68.183873,0.0025295,159.19151
2016-Jan-29 00:00,19 34 16.30,-31 19 02.1,289.7948,-35.5829,110.2343294939,15.0246418,110.234329493930,15.0246418,15.3945884,15.3945980,0.0000,/*,0.0006,68.184714,0.0025176,159.17604
2016-Feb-28 00:00,19 34 19.31,-31 20 43.5,289.8037,-35.6121,110.4946461993,15.0253266,110.494646199336,15.0253266,15.3935422,15.3935492,0.0000,/*,0.0006,68.185364,0.0025057,159.16048
2016-Mar-29 00:00,19 34 22.31,-31 22 24.4,289.8125,-35.6413,110.7549742391,15.0259593,110.754974239111,15.0259593,15.3924584,15.3924648,0.0000,/*,0.0006,68.185650,0.0024940,159.14585
2016-Apr-28 00:00,19 34 25.30,-31 24 04.8,289.8213,-35.6702,111.0153132881,15.0265998,111.015313288078,15.0265998,15.3913904,15.3913971,0.0000,/*,0.0006,68.185504,0.0024823,159.13158
2016-May-28 00:00,19 34 28.28,-31 25 44.8,289.8300,-35.6991,111.2756633157,15.0272277,111.275663315653,15.0272277,15.3903229,15.3903297,0.0000,/*,0.0006,68.184972,0.0024707,159.11730
2016-Jun-27 00:00,19 34 31.25,-31 27 24.3,289.8387,-35.7278,111.5360242204,15.0278569,111.536024220392,15.0278569,15.3892674,15.3892749,0.0000,/*,0.0006,68.184196,0.0024592,159.10290
2016-Jul-27 00:00,19 34 34.20,-31 29 03.3,289.8474,-35.7564,111.7963961030,15.0284844,111.796396103008,15.0284844,15.3882275,15.3882339,0.0000,/*,0.0006,68.183370,0.0024478,159.08756
2016-Aug-26 00:00,19 34 37.15,-31 30 41.8,289.8561,-35.7849,112.0567782536,15.0290398,112.056778253628,15.0290398,15.3871407,15.3871448,0.0000,/*,0.0006,68.182702,0.0024365,159.07195
2016-Sep-25 00:00,19 34 40.08,-31 32 19.9,289.8647,-35.8132,112.3171694749,15.0295387,112.317169474905,15.0295387,15.3860131,15.3860163,0.0000,/*,0.0006,68.182363,0.0024253,159.05714
2016-Oct-25 00:00,19 34 43.01,-31 33 57.5,289.8733,-35.8414,112.5775692455,15.0300255,112.577569245452,15.0300255,15.3848841,15.3848865,0.0000,/*,0.0006,68.182447,0.0024142,159.04288
2016-Nov-24 00:00,19 34 45.92,-31 35 34.7,289.8819,-35.8694,112.8379772589,15.0304985,112.837977258943,15.0304985,15.3837490,15.3837519,0.0000,/*,0.0006,68.182942,0.0024031,159.02939
2016-Dec-24 00:00,19 34 48.82,-31 37 11.4,289.8904,-35.8973,113.0983936992,15.0310068,113.098393699245,15.0310068,15.3826494,15.3826548,0.0000,/*,0.0006,68.183722,0.0023921,159.01630
2017-Jan-23 00:00,19 34 51.71,-31 38 47.6,289.8990,-35.9251,113.3588195665,15.0315629,113.358819566464,15.0315629,15.3816060,15.3816120,0.0000,/*,0.0006,69.184578,0.0023812,159.00198
2017-Feb-22 00:00,19 34 54.60,-31 40 23.4,289.9075,-35.9528,113.6192548039,15.0320953,113.619254803944,15.0320953,15.3805588,15.3805638,0.0000,/*,0.0006,69.185278,0.0023703,158.98641
2017-Mar-24 00:00,19 34 57.47,-31 41 58.8,289.9159,-35.9803,113.8796988576,15.0325798,113.879698857558,15.0325798,15.3794848,15.3794886,0.0000,/*,0.0006,69.185635,0.0023596,158.97010
2017-Apr-23 00:00,19 35 00.33,-31 43 33.7,289.9244,-36.0077,114.1401507957,15.0329926,114.140150795724,15.0329926,15.3783667,15.3783666,0.0000,/*,0.0006,69.185563,0.0023490,158.95317
2017-May-23 00:00,19 35 03.18,-31 45 08.2,289.9328,-36.0350,114.4006089634,15.0333065,114.400608963379,15.0333065,15.3771715,15.3771687,0.0000,/*,0.0006,69.185090,0.0023384,158.93716
2017-Jun-22 00:00,19 35 06.02,-31 46 42.2,289.9412,-36.0622,114.6610721148,15.0335829,114.661072114774,15.0335829,15.3759461,15.3759437,0.0000,/*,0.0006,69.184342,0.0023280,158.92280
2017-Jul-22 00:00,19 35 08.85,-31 48 15.9,289.9495,-36.0892,114.9215401659,15.0338674,114.921540165919,15.0338674,15.3747356,15.3747328,0.0000,/*,0.0006,69.183506,0.0023176,158.90911
2017-Aug-21 00:00,19 35 11.67,-31 49 49.1,289.9578,-36.1162,115.1820131727,15.0341616,115.182013172697,15.0341616,15.3735388,15.3735372,0.0000,/*,0.0006,69.182793,0.0023073,158.89602
2017-Sep-20 00:00,19 35 14.48,-31 51 21.8,289.9662,-36.1430,115.4424915524,15.0344929,115.442491552403,15.0344929,15.3723817,15.3723822,0.0000,/*,0.0006,69.182384,0.0022970,158.88287
2017-Oct-20 00:00,19 35 17.28,-31 52 54.2,289.9744,-36.1696,115.7029758562,15.0348273,115.702975856185,15.0348273,15.3712448,15.3712439,0.0000,/*,0.0006,69.182390,0.0022868,158.86845
2017-Nov-19 00:00,19 35 20.08,-31 54 26.1,289.9827,-36.1962,115.9634655005,15.0351087,115.963465500532,15.0351087,15.3700741,15.3700713,0.0000,/*,0.0006,69.182820,0.0022767,158.85371
2017-Dec-19 00:00,19 35 22.86,-31 55 57.6,289.9909,-36.2226,116.2239596147,15.0353515,116.223959614746,15.0353515,15.3688776,15.3688744,0.0000,/*,0.0006,69.183567,0.0022667,158.83935
2018-Jan-18 00:00,19 35 25.63,-31 57 28.8,289.9991,-36.2489,116.4844576701,15.0355553,116.484457670110,15.0355553,15.3676586,15.3676533,0.0000,/*,0.0006,69.184431,0.0022567,158.82510
2018-Feb-17 00:00,19 35 28.39,-31 58 59.4,290.0073,-36.2751,116.7449589256,15.0357292,116.744958925600,15.0357292,15.3664182,15.3664125,0.0000,/*,0.0006,69.185177,0.0022468,158.81173
2018-Mar-19 00:00,19 35 31.14,-32 00 29.7,290.0154,-36.3012,117.0054632927,15.0359248,117.005463292734,15.0359248,15.3652009,15.3651971,0.0000,/*,0.0006,69.185608,0.0022370,158.79885
2018-Apr-18 00:00,19 35 33.89,-32 01 59.6,290.0235,-36.3272,117.2659712009,15.0361244,117.265971200931,15.0361244,15.3640013,15.3639967,0.0000,/*,0.0006,69.185615,0.0022272,158.78518
2018-May-18 00:00,19 35 36.62,-32 03 29.1,290.0316,-36.3531,117.5264823184,15.0362932,117.526482318372,15.0362932,15.3627866,15.3627807,0.0000,/*,0.0006,69.185207,0.0022176,158.77113
2018-Jun-17 00:00,19 35 39.34,-32 04 58.2,290.0397,-36.3788,117.7869960415,15.0364274,117.786996041507,15.0364274,15.3615529,15.3615458,0.0000,/*,0.0006,69.184494,0.0022080,158.75691
2018-Jul-17 00:00,19 35 42.06,-32 06 26.9,290.0477,-36.4044,118.0475115088,15.0364834,118.047511508848,15.0364834,15.3602652,15.3602545,0.0000,/*,0.0006,69.183655,0.0021985,158.74274
2018-Aug-16 00:00,19 35 44.76,-32 07 55.2,290.0558,-36.4300,118.3080272681,15.0364694,118.308027268108,15.0364694,15.3589205,15.3589079,0.0000,/*,0.0006,69.182900,0.0021891,158.73014
2018-Sep-15 00:00,19 35 47.46,-32 09 23.2,290.0638,-36.4554,118.5685426758,15.0364569,118.568542675758,15.0364569,15.3575769,15.3575654,0.0000,/*,0.0006,69.182421,0.0021797,158.71922
2018-Oct-15 00:00,19 35 50.14,-32 10 50.7,290.0717,-36.4807,118.8290580194,15.0364589,118.829058019423,15.0364589,15.3562514,15.3562406,0.0000,/*,0.0006,69.182344,0.0021704,158.70904
2018-Nov-14 00:00,19 35 52.82,-32 12 17.9,290.0797,-36.5059,119.0895736837,15.0364983,119.089573683665,15.0364983,15.3549619,15.3549529,0.0000,/*,0.0006,69.182700,0.0021611,158.69934
2018-Dec-14 00:00,19 35 55.49,-32 13 44.7,290.0876,-36.5310,119.3500905327,15.0365957,119.350090532673,15.0365957,15.3537315,15.3537245,0.0000,/*,0.0006,69.183406,0.0021519,158.68894
2019-Jan-13 00:00,19 35 58.15,-32 15 11.1,290.0955,-36.5559,119.6106090505,15.0366748,119.610609050473,15.0366748,15.3525022,15.3524935,0.0000,/*,0.0006,69.184272,0.0021427,158.67705
2019-Feb-12 00:00,19 36 00.79,-32 16 37.1,290.1033,-36.5808,119.8711284338,15.0366924,119.871128433802,15.0366924,15.3512314,15.3512202,0.0000,/*,0.0006,69.185064,0.0021336,158.66478
2019-Mar-14 00:00,19 36 03.43,-32 18 02.8,290.1112,-36.6056,120.1316476563,15.0366590,120.131647656313,15.0366590,15.3499250,15.3499118,0.0000,/*,0.0006,69.185568,0.0021246,158.65277
2019-Apr-13 00:00,19 36 06.06,-32 19 28.1,290.1190,-36.6302,120.3921656583,15.0365503,120.392165658301,15.0365503,15.3485612,15.3485454,0.0000,/*,0.0006,69.185656,0.0021157,158.64159
2019-May-13 00:00,19 36 08.69,-32 20 53.0,290.1268,-36.6548,120.6526814135,15.0364093,120.652681413499,15.0364093,15.3471700,15.3471539,0.0000,/*,0.0006,69.185317,0.0021069,158.63211
